year,iso2,value,source,series
1918,GB,-0.05421648253093862,jorda,ca_gdp
1919,GB,-0.008260027044390052,jorda,ca_gdp
1920,GB,0.05363244105514261,jorda,ca_gdp
1921,GB,0.037565834935875606,jorda,ca_gdp
1922,GB,0.044136329097714914,jorda,ca_gdp
1923,GB,0.04162546702739436,jorda,ca_gdp
1924,GB,0.017077010842934327,jorda,ca_gdp
1925,GB,0.009417597213075913,jorda,ca_gdp
1926,GB,-0.005714784112597213,jorda,ca_gdp
1927,GB,0.021165321571655144,jorda,ca_gdp
1928,GB,0.027019559453176776,jorda,ca_gdp
1929,GB,0.02030523862668786,jorda,ca_gdp
1930,GB,0.006955641744914427,jorda,ca_gdp
1931,GB,-0.025429053096489622,jorda,ca_gdp
1932,GB,-0.013242230577201346,jorda,ca_gdp
1933,GB,-0.0016863709630548988,jorda,ca_gdp
1934,GB,-0.005043188503116579,jorda,ca_gdp
1935,GB,0.00504593208232129,jorda,ca_gdp
1936,GB,-0.005190726619262108,jorda,ca_gdp
1937,GB,-0.008929620352943007,jorda,ca_gdp
1938,GB,-0.010728186924246541,jorda,ca_gdp
1939,GB,-0.0425164304385106,jorda,ca_gdp
1940,GB,-0.12137736792889776,jorda,ca_gdp
1941,GB,-0.09895447786202376,jorda,ca_gdp
1942,GB,-0.07294830726366845,jorda,ca_gdp
1943,GB,-0.07161515553875478,jorda,ca_gdp
1944,GB,-0.0750664243969731,jorda,ca_gdp
1945,GB,-0.08831274601001393,jorda,ca_gdp
1946,GB,-0.01589326742789587,jorda,ca_gdp
1947,GB,-0.02989485232007307,jorda,ca_gdp
1948,GB,0.0071693875788200745,jorda,ca_gdp
1949,GB,0.002757278404022383,jorda,ca_gdp
1950,GB,0.026128081873158633,jorda,ca_gdp
1951,GB,-0.022863853008219935,jorda,ca_gdp
1952,GB,0.014444797963728922,jorda,ca_gdp
1953,GB,0.011993112865879,jorda,ca_gdp
1954,GB,0.008842081549898627,jorda,ca_gdp
1955,GB,-0.005845512000000001,oecd,ca_gdp
1956,GB,0.011712750000000001,oecd,ca_gdp
1957,GB,0.01208528,oecd,ca_gdp
1958,GB,0.015941399999999998,oecd,ca_gdp
1959,GB,0.0075067680000000005,oecd,ca_gdp
1960,GB,-0.008476841,oecd,ca_gdp
1961,GB,0.002401003,oecd,ca_gdp
1962,GB,0.005988229,oecd,ca_gdp
1963,GB,0.004760373,oecd,ca_gdp
1964,GB,-0.01034138,oecd,ca_gdp
1965,GB,-0.0016839589999999998,oecd,ca_gdp
1966,GB,0.003123175,oecd,ca_gdp
1967,GB,-0.007152115,oecd,ca_gdp
1968,GB,-0.006574062,oecd,ca_gdp
1969,GB,0.008260642,oecd,ca_gdp
1970,GB,0.01304891,oecd,ca_gdp
1971,GB,0.01627918,oecd,ca_gdp
1972,GB,4.255198e-4,oecd,ca_gdp
1973,GB,-0.015020750000000001,oecd,ca_gdp
1974,GB,-0.03764022,oecd,ca_gdp
1975,GB,-0.01629603,oecd,ca_gdp
1976,GB,-0.008611111,oecd,ca_gdp
1977,GB,-0.003272235,oecd,ca_gdp
1978,GB,0.003024155,oecd,ca_gdp
1979,GB,-0.005866193,oecd,ca_gdp
1980,GB,0.005410426,oecd,ca_gdp
1981,GB,0.015307969999999999,oecd,ca_gdp
1982,GB,0.005586224,oecd,ca_gdp
1983,GB,0.002192051,oecd,ca_gdp
1984,GB,-0.004915392,oecd,ca_gdp
1985,GB,-0.002812916,oecd,ca_gdp
1986,GB,-0.009564008,oecd,ca_gdp
1987,GB,-0.01587785,oecd,ca_gdp
1988,GB,-0.03540595,oecd,ca_gdp
1989,GB,-0.04073318000000001,oecd,ca_gdp
1990,GB,-0.03086107,oecd,ca_gdp
1991,GB,-0.013161750000000002,oecd,ca_gdp
1992,GB,-0.015176940000000002,oecd,ca_gdp
1993,GB,-0.013179689999999999,oecd,ca_gdp
1994,GB,-0.004822176,oecd,ca_gdp
1995,GB,-0.0066805119999999996,oecd,ca_gdp
1996,GB,-0.005699134,oecd,ca_gdp
1997,GB,-0.002039713,oecd,ca_gdp
1998,GB,-0.004194054,oecd,ca_gdp
1999,GB,-0.0251322,oecd,ca_gdp
2000,GB,-0.02186527,oecd,ca_gdp
2001,GB,-0.0196975,oecd,ca_gdp
2002,GB,-0.021062120000000004,oecd,ca_gdp
2003,GB,-0.01793694,oecd,ca_gdp
2004,GB,-0.023216749999999998,oecd,ca_gdp
2005,GB,-0.0191447,oecd,ca_gdp
2006,GB,-0.02809466,oecd,ca_gdp
2007,GB,-0.03391885,oecd,ca_gdp
2008,GB,-0.03867829,oecd,ca_gdp
2009,GB,-0.03227754,oecd,ca_gdp
2010,GB,-0.03070286,oecd,ca_gdp
2011,GB,-0.019048119999999998,oecd,ca_gdp
2012,GB,-0.03477144,oecd,ca_gdp
2013,GB,-0.047697500000000004,oecd,ca_gdp
2014,GB,-0.05111232,oecd,ca_gdp
2015,GB,-0.051650669999999996,oecd,ca_gdp
2016,GB,-0.0532634,oecd,ca_gdp
2017,GB,-0.03631321,oecd,ca_gdp
2018,GB,-0.03877611,oecd,ca_gdp
2019,GB,-0.02667736,oecd,ca_gdp
2020,GB,-0.025015100000000002,oecd,ca_gdp
1900,GB,0.16064239260668223,jorda,hpg_gr
1901,GB,-0.012089772158363044,jorda,hpg_gr
1902,GB,-0.10272417947555523,jorda,hpg_gr
1903,GB,0.00916232329744604,jorda,hpg_gr
1904,GB,-0.03633451903984197,jorda,hpg_gr
1905,GB,-0.08902390958986528,jorda,hpg_gr
1906,GB,-0.08250210398372149,jorda,hpg_gr
1907,GB,0.18724394460824656,jorda,hpg_gr
1908,GB,-0.09986115647257077,jorda,hpg_gr
1909,GB,0.0873787695982402,jorda,hpg_gr
1910,GB,0.11390576823242027,jorda,hpg_gr
1911,GB,-0.027796976857922595,jorda,hpg_gr
1912,GB,-0.09135330033554834,jorda,hpg_gr
1913,GB,-0.058296954686074876,jorda,hpg_gr
1914,GB,-0.13339410518354278,jorda,hpg_gr
1915,GB,0.2270759509948943,jorda,hpg_gr
1916,GB,0.0609357047714143,jorda,hpg_gr
1917,GB,0.2518005614835108,jorda,hpg_gr
1918,GB,0.24254776650202658,jorda,hpg_gr
1919,GB,-0.03177229722874997,jorda,hpg_gr
1920,GB,-0.08422706076430997,jorda,hpg_gr
1921,GB,-0.022486368384707855,jorda,hpg_gr
1922,GB,0.046150388845667134,jorda,hpg_gr
1923,GB,0.04268549047492831,jorda,hpg_gr
1924,GB,0.04707477296969875,jorda,hpg_gr
1925,GB,0.11304063174810342,jorda,hpg_gr
1926,GB,0.16312652021030893,jorda,hpg_gr
1927,GB,-0.0622258266379615,jorda,hpg_gr
1928,GB,-0.08002977284010215,jorda,hpg_gr
1929,GB,-0.1627724562881866,jorda,hpg_gr
1930,GB,-0.03266111418226958,jorda,hpg_gr
1931,GB,0.016949152542372836,jorda,hpg_gr
1932,GB,-0.09999999999999998,jorda,hpg_gr
1933,GB,-0.01851851851851838,jorda,hpg_gr
1934,GB,-0.028301886792452713,jorda,hpg_gr
1935,GB,0.029126213592232997,jorda,hpg_gr
1936,GB,0.037735849056603765,jorda,hpg_gr
1937,GB,-0.018181818181818188,jorda,hpg_gr
1938,GB,0.0092592592592593,jorda,hpg_gr
1947,GB,0.2500000000000002,jorda,hpg_gr
1948,GB,-0.039999999999999925,jorda,hpg_gr
1949,GB,0.09166666666666656,jorda,hpg_gr
1950,GB,0.01526717557251911,jorda,hpg_gr
1951,GB,0.09022556390977443,jorda,hpg_gr
1952,GB,-0.04137931034482778,jorda,hpg_gr
1953,GB,-0.010791366906474864,jorda,hpg_gr
1954,GB,-0.017946161515453585,jorda,hpg_gr
1955,GB,0.04771573604060908,jorda,hpg_gr
1956,GB,0.10465116279069764,jorda,hpg_gr
1957,GB,0.021929824561403466,jorda,hpg_gr
1958,GB,0.025751072961373245,jorda,hpg_gr
1959,GB,0.008368200836819994,jorda,hpg_gr
1960,GB,0.049792531120331995,jorda,hpg_gr
1961,GB,0.0948616600790515,jorda,hpg_gr
1962,GB,0.06498194945848379,jorda,hpg_gr
1963,GB,0.07118644067796609,jorda,hpg_gr
1964,GB,0.06329113924050644,jorda,hpg_gr
1965,GB,0.08928571428571441,jorda,hpg_gr
1966,GB,0.049180327868852514,jorda,hpg_gr
1967,GB,0.0546875,jorda,hpg_gr
1968,GB,0.07259259259259254,jorda,hpg_gr
1969,GB,0.06813996316758741,jorda,hpg_gr
1970,GB,0.058278145796411884,oecd,hpg_gr
1971,GB,0.1188986233626812,oecd,hpg_gr
1972,GB,0.3366890378222922,oecd,hpg_gr
1973,GB,0.37573221754802955,oecd,hpg_gr
1974,GB,0.07846715333313825,oecd,hpg_gr
1975,GB,0.058657642483854744,oecd,hpg_gr
1976,GB,0.08843899836789304,oecd,hpg_gr
1977,GB,0.07342143903905307,oecd,hpg_gr
1978,GB,0.16370269039905216,oecd,hpg_gr
1979,GB,0.29388714728556664,oecd,hpg_gr
1980,GB,0.20896426422106518,oecd,hpg_gr
1981,GB,0.05736472948670168,oecd,hpg_gr
1982,GB,0.023691068416606287,oecd,hpg_gr
1983,GB,0.11779680630784228,oecd,hpg_gr
1984,GB,0.09316770184875756,oecd,hpg_gr
1985,GB,0.08712121197272649,oecd,hpg_gr
1986,GB,0.1358885018730973,oecd,hpg_gr
1987,GB,0.1679283657453159,oecd,hpg_gr
1988,GB,0.2756632882900034,oecd,hpg_gr
1989,GB,0.19378698206034395,oecd,hpg_gr
1990,GB,-0.012133364371226696,oecd,hpg_gr
1991,GB,-0.01425712860018602,oecd,hpg_gr
1992,GB,-0.03977697591265328,oecd,hpg_gr
1993,GB,-0.016916148854822288,oecd,hpg_gr
1994,GB,0.02655975955351564,oecd,hpg_gr
1995,GB,0.006834268955872469,oecd,hpg_gr
1996,GB,0.03660606061663052,oecd,hpg_gr
1997,GB,0.08793264734325446,oecd,hpg_gr
1998,GB,0.11457437654446712,oecd,hpg_gr
1999,GB,0.10877531342123303,oecd,hpg_gr
2000,GB,0.14924334669569594,oecd,hpg_gr
2001,GB,0.08142878763653405,oecd,hpg_gr
2002,GB,0.1615465360027577,oecd,hpg_gr
2003,GB,0.1566292134961862,oecd,hpg_gr
2004,GB,0.11870992809757452,oecd,hpg_gr
2005,GB,0.06915409839741282,oecd,hpg_gr
2006,GB,0.07851801172591388,oecd,hpg_gr
2007,GB,0.09901321585903089,oecd,hpg_gr
2008,GB,-0.044661610736102975,oecd,hpg_gr
2009,GB,-0.0890878626912931,oecd,hpg_gr
2010,GB,0.05730043113507688,oecd,hpg_gr
2011,GB,-0.014469434698761718,oecd,hpg_gr
2012,GB,0.003931276338667411,oecd,hpg_gr
2013,GB,0.025649907239978287,oecd,hpg_gr
2014,GB,0.08000240410758974,oecd,hpg_gr
2015,GB,0.06000980509069698,oecd,hpg_gr
2016,GB,0.06974999999999998,oecd,hpg_gr
2017,GB,0.045417153540546984,oecd,hpg_gr
2018,GB,0.03274957861463679,oecd,hpg_gr
2019,GB,0.009491670707210798,oecd,hpg_gr
2020,GB,0.028408835064080096,oecd,hpg_gr
1880,GB,0.20963451385498047,jorda,lev
1881,GB,0.20713653564453124,jorda,lev
1882,GB,0.20899137496948242,jorda,lev
1883,GB,0.2104060935974121,jorda,lev
1884,GB,0.20960142135620116,jorda,lev
1885,GB,0.2074066925048828,jorda,lev
1886,GB,0.2080916404724121,jorda,lev
1887,GB,0.20374763488769532,jorda,lev
1888,GB,0.19648605346679687,jorda,lev
1889,GB,0.18894107818603514,jorda,lev
1890,GB,0.19013738632202148,jorda,lev
1891,GB,0.18063982009887694,jorda,lev
1892,GB,0.1798269271850586,jorda,lev
1893,GB,0.182181396484375,jorda,lev
1894,GB,0.17440717697143554,jorda,lev
1895,GB,0.16465219497680664,jorda,lev
1896,GB,0.15965731620788573,jorda,lev
1897,GB,0.15573914527893065,jorda,lev
1898,GB,0.15455623626708984,jorda,lev
1899,GB,0.1515814781188965,jorda,lev
1900,GB,0.1497292137145996,jorda,lev
1901,GB,0.15203962326049805,jorda,lev
1902,GB,0.1510585880279541,jorda,lev
1903,GB,0.1544432544708252,jorda,lev
1904,GB,0.1524777603149414,jorda,lev
1905,GB,0.1487237548828125,jorda,lev
1906,GB,0.14502554893493652,jorda,lev
1907,GB,0.14310980796813966,jorda,lev
1908,GB,0.1405166530609131,jorda,lev
1909,GB,0.13752644538879394,jorda,lev
1910,GB,0.1321570587158203,jorda,lev
1911,GB,0.12801877975463868,jorda,lev
1912,GB,0.12455670356750488,jorda,lev
1913,GB,0.1201244831085205,jorda,lev
1914,GB,0.10932500839233399,jorda,lev
1915,GB,0.09952731132507324,jorda,lev
1916,GB,0.08578805923461914,jorda,lev
1917,GB,0.07650394439697265,jorda,lev
1918,GB,0.0714478588104248,jorda,lev
1919,GB,0.06772149562835693,jorda,lev
1920,GB,0.07391312599182129,jorda,lev
1921,GB,0.07670775890350341,jorda,lev
1922,GB,0.08329676628112793,jorda,lev
1923,GB,0.08453571319580078,jorda,lev
1924,GB,0.08779682159423828,jorda,lev
1925,GB,0.0902773380279541,jorda,lev
1926,GB,0.09197154998779297,jorda,lev
1927,GB,0.09226576805114746,jorda,lev
1928,GB,0.09223968505859376,jorda,lev
1929,GB,0.09314338684082031,jorda,lev
1930,GB,0.09584200859069825,jorda,lev
1931,GB,0.09792230606079101,jorda,lev
1932,GB,0.08766953468322754,jorda,lev
1933,GB,0.08968195915222169,jorda,lev
1934,GB,0.09114867210388183,jorda,lev
1935,GB,0.08996541023254395,jorda,lev
1936,GB,0.0854127311706543,jorda,lev
1937,GB,0.08556854248046875,jorda,lev
1938,GB,0.08826154708862305,jorda,lev
1939,GB,0.08360344886779786,jorda,lev
1940,GB,0.07637425422668458,jorda,lev
1941,GB,0.06724958896636962,jorda,lev
1942,GB,0.06320658206939697,jorda,lev
1943,GB,0.059476318359375,jorda,lev
1944,GB,0.054997730255126956,jorda,lev
1945,GB,0.05451077461242676,jorda,lev
1946,GB,0.04914354801177979,jorda,lev
1947,GB,0.047919821739196775,jorda,lev
1948,GB,0.04924120903015137,jorda,lev
1949,GB,0.051924090385437015,jorda,lev
1950,GB,0.05393194198608398,jorda,lev
1951,GB,0.0542897891998291,jorda,lev
1952,GB,0.05402587413787842,jorda,lev
1953,GB,0.05150989532470703,jorda,lev
1954,GB,0.053618092536926266,jorda,lev
1955,GB,0.06209348201751709,jorda,lev
1956,GB,0.06431245326995849,jorda,lev
1957,GB,0.062426671981811524,jorda,lev
1958,GB,0.059575495719909666,jorda,lev
1959,GB,0.06642512798309326,jorda,lev
1960,GB,0.07186810493469238,jorda,lev
1961,GB,0.07151394844055176,jorda,lev
1962,GB,0.07761677265167237,jorda,lev
1963,GB,0.07862039089202881,jorda,lev
1964,GB,0.07672022342681885,jorda,lev
1965,GB,0.08082130432128906,jorda,lev
1966,GB,0.08383139610290527,jorda,lev
1967,GB,0.08293837547302246,jorda,lev
1968,GB,0.08204535484313964,jorda,lev
1969,GB,0.08115234375,jorda,lev
1970,GB,0.07728406429290771,jorda,lev
1971,GB,0.07322939395904542,jorda,lev
1972,GB,0.06638070583343506,jorda,lev
1973,GB,0.06759840488433838,jorda,lev
1974,GB,0.06253036975860596,jorda,lev
1975,GB,0.06581910610198975,jorda,lev
1976,GB,0.05776850700378418,jorda,lev
1977,GB,0.058361148834228514,jorda,lev
1978,GB,0.058200316429138185,jorda,lev
1979,GB,0.05631284236907959,jorda,lev
1980,GB,0.055199999809265134,jorda,lev
1981,GB,0.048000001907348634,jorda,lev
1982,GB,0.046100001335144046,jorda,lev
1983,GB,0.046799998283386234,jorda,lev
1984,GB,0.03900000095367431,jorda,lev
1985,GB,0.044499998092651365,jorda,lev
1986,GB,0.050300002098083496,jorda,lev
1987,GB,0.053299999237060545,jorda,lev
1988,GB,0.05420000076293945,jorda,lev
1989,GB,0.049099998474121095,jorda,lev
1990,GB,0.046900000572204587,jorda,lev
1991,GB,0.044800000190734865,jorda,lev
1992,GB,0.040300002098083494,jorda,lev
1993,GB,0.04199999809265137,jorda,lev
1994,GB,0.04639999866485596,jorda,lev
1995,GB,0.04973248598822577,jorda,lev
1996,GB,0.05192582884213076,jorda,lev
1997,GB,0.048101207526216,jorda,lev
1998,GB,0.0485158215472383,jorda,lev
1999,GB,0.0483387601100811,jorda,lev
2000,GB,0.05713825054447971,jorda,lev
2001,GB,0.05558822445095629,jorda,lev
2002,GB,0.05220986820894339,jorda,lev
2003,GB,0.05228961313651896,jorda,lev
2004,GB,0.049133706165215056,jorda,lev
2005,GB,0.0387898110082054,jorda,lev
2006,GB,0.03952366884610196,jorda,lev
2007,GB,0.03407608615287524,jorda,lev
2008,GB,0.026816736432008107,jorda,lev
2009,GB,0.04523078394067842,jorda,lev
2010,GB,0.049037188509039514,jorda,lev
2011,GB,0.04871960031791744,jorda,lev
2012,GB,0.0509753403415478,jorda,lev
2013,GB,0.0547017373686551,jorda,lev
2014,GB,0.055530870719390626,jorda,lev
2015,GB,0.0619642049763964,jorda,lev
2016,GB,0.06333213245714725,jorda,lev
2017,GB,0.06267202120080238,jorda,lev
2018,GB,0.06539821860474014,jorda,lev
2019,GB,0.062038004349530045,jorda,lev
2020,GB,0.058281850912716184,jorda,lev
1870,GB,0.03700000000000002,jorda,unemp
1871,GB,0.01600000000000001,jorda,unemp
1872,GB,0.009000000000000005,jorda,unemp
1873,GB,0.011000000000000005,jorda,unemp
1874,GB,0.016000000000000007,jorda,unemp
1875,GB,0.02200000000000001,jorda,unemp
1876,GB,0.03400000000000001,jorda,unemp
1877,GB,0.04400000000000002,jorda,unemp
1878,GB,0.06200000000000002,jorda,unemp
1879,GB,0.10700000000000003,jorda,unemp
1880,GB,0.05200000000000002,jorda,unemp
1881,GB,0.03500000000000001,jorda,unemp
1882,GB,0.023000000000000007,jorda,unemp
1883,GB,0.02600000000000001,jorda,unemp
1884,GB,0.08100000000000002,jorda,unemp
1885,GB,0.09300000000000003,jorda,unemp
1886,GB,0.10200000000000001,jorda,unemp
1887,GB,0.07600000000000001,jorda,unemp
1888,GB,0.049000000000000016,jorda,unemp
1889,GB,0.021000000000000005,jorda,unemp
1890,GB,0.021000000000000005,jorda,unemp
1891,GB,0.03500000000000001,jorda,unemp
1892,GB,0.06300000000000001,jorda,unemp
1893,GB,0.07500000000000002,jorda,unemp
1894,GB,0.06900000000000003,jorda,unemp
1895,GB,0.058000000000000024,jorda,unemp
1896,GB,0.033000000000000015,jorda,unemp
1897,GB,0.033000000000000015,jorda,unemp
1898,GB,0.02800000000000001,jorda,unemp
1899,GB,0.020000000000000007,jorda,unemp
1900,GB,0.025000000000000012,jorda,unemp
1901,GB,0.03300000000000001,jorda,unemp
1902,GB,0.040000000000000015,jorda,unemp
1903,GB,0.04700000000000002,jorda,unemp
1904,GB,0.06000000000000002,jorda,unemp
1905,GB,0.05000000000000001,jorda,unemp
1906,GB,0.03600000000000001,jorda,unemp
1907,GB,0.03700000000000001,jorda,unemp
1908,GB,0.07800000000000001,jorda,unemp
1909,GB,0.07700000000000001,jorda,unemp
1910,GB,0.047000000000000014,jorda,unemp
1911,GB,0.030000000000000006,jorda,unemp
1912,GB,0.032,jorda,unemp
1913,GB,0.021,jorda,unemp
1914,GB,0.033,jorda,unemp
1915,GB,0.011000000000000003,jorda,unemp
1916,GB,0.004000000000000001,jorda,unemp
1917,GB,0.006000000000000001,jorda,unemp
1918,GB,0.008000000000000002,jorda,unemp
1919,GB,0.03400000000000001,jorda,unemp
1920,GB,0.020000000000000004,jorda,unemp
1921,GB,0.11300000000000004,jorda,unemp
1922,GB,0.09800000000000005,jorda,unemp
1923,GB,0.08100000000000002,jorda,unemp
1924,GB,0.07200000000000002,jorda,unemp
1925,GB,0.07900000000000001,jorda,unemp
1926,GB,0.08800000000000002,jorda,unemp
1927,GB,0.06800000000000002,jorda,unemp
1928,GB,0.07500000000000002,jorda,unemp
1929,GB,0.07300000000000002,jorda,unemp
1930,GB,0.11200000000000003,jorda,unemp
1931,GB,0.15100000000000002,jorda,unemp
1932,GB,0.15600000000000003,jorda,unemp
1933,GB,0.14100000000000004,jorda,unemp
1934,GB,0.11900000000000004,jorda,unemp
1935,GB,0.11000000000000001,jorda,unemp
1936,GB,0.09400000000000003,jorda,unemp
1937,GB,0.07800000000000001,jorda,unemp
1938,GB,0.09300000000000003,jorda,unemp
1939,GB,0.05800000000000001,jorda,unemp
1940,GB,0.033,jorda,unemp
1941,GB,0.012000000000000002,jorda,unemp
1942,GB,0.005000000000000001,jorda,unemp
1943,GB,0.004000000000000001,jorda,unemp
1944,GB,0.004,jorda,unemp
1945,GB,0.005,jorda,unemp
1946,GB,0.019,jorda,unemp
1947,GB,0.013999999999999999,jorda,unemp
1948,GB,0.013000000000000001,jorda,unemp
1949,GB,0.012,jorda,unemp
1950,GB,0.016,jorda,unemp
1951,GB,0.013000000000000001,jorda,unemp
1952,GB,0.022000000000000002,jorda,unemp
1953,GB,0.018000000000000002,jorda,unemp
1954,GB,0.015,jorda,unemp
1955,GB,0.012,jorda,unemp
1956,GB,0.013000000000000001,jorda,unemp
1957,GB,0.016,jorda,unemp
1958,GB,0.022000000000000002,jorda,unemp
1959,GB,0.023,jorda,unemp
1960,GB,0.027722594561,oecd,unemp
1961,GB,0.02681456318,oecd,unemp
1962,GB,0.031708417573999996,oecd,unemp
1963,GB,0.034257255391000004,oecd,unemp
1964,GB,0.028154246139,oecd,unemp
1965,GB,0.026657080018,oecd,unemp
1966,GB,0.027654296576,oecd,unemp
1967,GB,0.034736170013,oecd,unemp
1968,GB,0.035476448803,oecd,unemp
1969,GB,0.033989654013,oecd,unemp
1970,GB,0.034993163985,oecd,unemp
1971,GB,0.041384705651999996,oecd,unemp
1972,GB,0.043432151857,oecd,unemp
1973,GB,0.036509590521,oecd,unemp
1974,GB,0.036530559218,oecd,unemp
1975,GB,0.044959206343,oecd,unemp
1976,GB,0.053942383847,oecd,unemp
1977,GB,0.055938201606,oecd,unemp
1978,GB,0.05506194824399999,oecd,unemp
1979,GB,0.053761724581,oecd,unemp
1980,GB,0.06809253601,oecd,unemp
1981,GB,0.09647354697900001,oecd,unemp
1982,GB,0.10716482451399999,oecd,unemp
1983,GB,0.11471365802799999,oecd,unemp
1984,GB,0.117735211575,oecd,unemp
1985,GB,0.113576152973,oecd,unemp
1986,GB,0.113244226256,oecd,unemp
1987,GB,0.104333939582,oecd,unemp
1988,GB,0.08574434508199999,oecd,unemp
1989,GB,0.072214562576,oecd,unemp
1990,GB,0.070986533907,oecd,unemp
1991,GB,0.088168407845,oecd,unemp
1992,GB,0.09948345468299999,oecd,unemp
1993,GB,0.10376431208999999,oecd,unemp
1994,GB,0.09494322214300001,oecd,unemp
1995,GB,0.086208269552,oecd,unemp
1996,GB,0.080987436632,oecd,unemp
1997,GB,0.069704435657,oecd,unemp
1998,GB,0.062562864615,oecd,unemp
1999,GB,0.059784912744999995,oecd,unemp
2000,GB,0.054591424296,oecd,unemp
2001,GB,0.05099952913,oecd,unemp
2002,GB,0.051878430074999995,oecd,unemp
2003,GB,0.050133369234999996,oecd,unemp
2004,GB,0.047547509953,oecd,unemp
2005,GB,0.048310612996,oecd,unemp
2006,GB,0.054245512675,oecd,unemp
2007,GB,0.053322699406,oecd,unemp
2008,GB,0.056867738342000006,oecd,unemp
2009,GB,0.076143097056,oecd,unemp
2010,GB,0.078706403366,oecd,unemp
2011,GB,0.081105385391,oecd,unemp
2012,GB,0.07967645965,oecd,unemp
2013,GB,0.07608269457,oecd,unemp
2014,GB,0.061799766620999994,oecd,unemp
2015,GB,0.053848073127999996,oecd,unemp
2016,GB,0.048933763773,oecd,unemp
2017,GB,0.044023469243,oecd,unemp
2018,GB,0.04080516274,oecd,unemp
2019,GB,0.038279686549,oecd,unemp
2020,GB,0.045489557428999995,oecd,unemp
1870,IT,-0.00973441652248833,jorda,ca_gdp
1871,IT,0.014634584386402933,jorda,ca_gdp
1872,IT,0.004184204655513556,jorda,ca_gdp
1873,IT,-0.003156423399288875,jorda,ca_gdp
1874,IT,-0.015243804325643673,jorda,ca_gdp
1875,IT,-0.0019484766707649698,jorda,ca_gdp
1876,IT,0.005741116193328244,jorda,ca_gdp
1877,IT,-0.006326835713345946,jorda,ca_gdp
1878,IT,0.008918384824051485,jorda,ca_gdp
1879,IT,-0.0028512711149216996,jorda,ca_gdp
1880,IT,0.0076157848648651,jorda,ca_gdp
1881,IT,0.007732321130407154,jorda,ca_gdp
1882,IT,0.005792804521525656,jorda,ca_gdp
1883,IT,0.006390537082502527,jorda,ca_gdp
1884,IT,-0.007058564341009159,jorda,ca_gdp
1885,IT,-0.030670649669750433,jorda,ca_gdp
1886,IT,-0.023771113368463152,jorda,ca_gdp
1887,IT,-0.037994066194364746,jorda,ca_gdp
1888,IT,-0.011175946837087374,jorda,ca_gdp
1889,IT,-0.01586010617328011,jorda,ca_gdp
1890,IT,-0.01573553213636098,jorda,ca_gdp
1891,IT,0.00201357239021055,jorda,ca_gdp
1892,IT,0.004779422475953489,jorda,ca_gdp
1893,IT,0.003245300512258648,jorda,ca_gdp
1894,IT,0.01715974556374553,jorda,ca_gdp
1895,IT,0.013460004435389571,jorda,ca_gdp
1896,IT,0.01643748623542042,jorda,ca_gdp
1897,IT,0.022870037404116177,jorda,ca_gdp
1898,IT,0.019866745096234876,jorda,ca_gdp
1899,IT,0.0317021245495514,jorda,ca_gdp
1900,IT,0.013841502463366653,jorda,ca_gdp
1901,IT,0.027715630152400226,jorda,ca_gdp
1902,IT,0.032756668727983905,jorda,ca_gdp
1903,IT,0.02783441630088886,jorda,ca_gdp
1904,IT,0.029414598724877526,jorda,ca_gdp
1905,IT,0.0470610672799281,jorda,ca_gdp
1906,IT,0.031805824025139866,jorda,ca_gdp
1907,IT,0.006942080789872919,jorda,ca_gdp
1908,IT,-0.005572651318794576,jorda,ca_gdp
1909,IT,-0.011287448131627407,jorda,ca_gdp
1910,IT,0.0015432084230872362,jorda,ca_gdp
1911,IT,9.859529751604897e-4,jorda,ca_gdp
1912,IT,-0.004513700457341731,jorda,ca_gdp
1913,IT,0.003871347243497554,jorda,ca_gdp
1914,IT,0.012889759365754552,jorda,ca_gdp
1915,IT,-0.035400735597704625,jorda,ca_gdp
1916,IT,-0.10511805870941374,jorda,ca_gdp
1917,IT,-0.1662233329730913,jorda,ca_gdp
1918,IT,-0.14671692011476575,jorda,ca_gdp
1919,IT,-0.09481927575641813,jorda,ca_gdp
1920,IT,-0.09848139936917785,jorda,ca_gdp
1921,IT,-0.04527339729484722,jorda,ca_gdp
1922,IT,-0.020471348066166305,jorda,ca_gdp
1923,IT,-0.012009647625448316,jorda,ca_gdp
1924,IT,0.0029583344786651452,jorda,ca_gdp
1925,IT,-0.007342532698150572,jorda,ca_gdp
1926,IT,-0.005966302650199957,jorda,ca_gdp
1927,IT,-0.004572527778649276,jorda,ca_gdp
1928,IT,-0.021139838299892803,jorda,ca_gdp
1929,IT,-0.015297473984075691,jorda,ca_gdp
1930,IT,-0.011004402100894813,jorda,ca_gdp
1931,IT,0.01436477535922204,jorda,ca_gdp
1932,IT,0.006682430574551129,jorda,ca_gdp
1933,IT,-0.005375199197040564,jorda,ca_gdp
1934,IT,-0.005925732696356008,jorda,ca_gdp
1935,IT,-0.013562026778603834,jorda,ca_gdp
1936,IT,0.00214769595749017,jorda,ca_gdp
1937,IT,-0.013020197656593359,jorda,ca_gdp
1938,IT,-0.003281191923846645,jorda,ca_gdp
1939,IT,-4.888726062263982e-5,jorda,ca_gdp
1940,IT,-0.013204461779088158,jorda,ca_gdp
1941,IT,0.005107159275883391,jorda,ca_gdp
1942,IT,5.424819767069241e-4,jorda,ca_gdp
1943,IT,-0.005622153023068387,jorda,ca_gdp
